#separator:tab
#html:false
你好！	你好！   MDBG    Nǐ hǎo!     English Hello / how are you
(Right now) It's five.	(Right now) It's five.   现在是五点。  MDBG    Xiànzài shì wǔ diǎn.
现在三点半。	现在三点半。   MDBG    Xiànzài sān diǎn bàn.     English (Right now) It's half past three.
(Right now) It's half past three.	(Right now) It's half past three.   现在三点半。  MDBG    Xiànzài sān diǎn bàn.
现在三点。	现在三点。   MDBG    Xiànzài sān diǎn.     English (Right now) It's three.
(Right now) It's three.	(Right now) It's three.   现在三点。  MDBG    Xiànzài sān diǎn.
现在是五点四十分。	现在是五点四十分。   MDBG    Xiànzài shì wǔ diǎn sì shí fēn.     English (Right now) It's five forty.
(Right now) It's five forty.	(Right now) It's five forty.   现在是五点四十分。  MDBG    Xiànzài shì wǔ diǎn sì shí fēn.
现在是九点。	现在是九点。   MDBG    Xiànzài shì jiǔ diǎn. (omit shi ok)     English It's nine o'clock now.
It's nine o'clock now.	It's nine o'clock now.   现在是九点。  MDBG    Xiànzài shì jiǔ diǎn. (omit shi ok)
现在是九点半。	现在是九点半。   MDBG    Xiànzài shì jiǔ diǎn bàn.     English (Right now) It's nine thirty.
(Right now) It's nine thirty.	(Right now) It's nine thirty.   现在是九点半。  MDBG    Xiànzài shì jiǔ diǎn bàn.
现在是四点半。	现在是四点半。   MDBG    Xiànzài shì sì diǎn bàn.     English (Right now) It's half past four.
(Right now) It's half past four.	(Right now) It's half past four.   现在是四点半。  MDBG    Xiànzài shì sì diǎn bàn.
我告诉你一件事。	我告诉你一件事。   MDBG    Wǒ gàosu nǐ yī jiàn shì.     English I'll tell you something.
I'll tell you something.	I'll tell you something.   我告诉你一件事。  MDBG    Wǒ gàosu nǐ yī jiàn shì.
我今天感觉好多了。	我今天感觉好多了。   MDBG    wǒ jīntiān gǎnjué hǎo duō le.     English I feel much better today.
I feel much better today.	I feel much better today.   我今天感觉好多了。  MDBG    wǒ jīntiān gǎnjué hǎo duō le.
“你感觉怎么样？”他问。	“你感觉怎么样？”他问。   MDBG    nǐ gǎnjué zěnmeyàng? tā wèn.     English How do you feel? he asked.
How do you feel? he asked.	How do you feel? he asked.   “你感觉怎么样？”他问。  MDBG    nǐ gǎnjué zěnmeyàng? tā wèn.
A你的工作是什么? B我是记者。	"A你的工作是什么? B我是记者。   MDBG    Nǐ xǐhuān nǐ de gōngzuò ma? Shì de. Hěn yǒuqù. (also ""you yisi"")     English Do you like your work? Yeah. It's really interesting."
Do you like your work? Yeah. It's really interesting.	"Do you like your work? Yeah. It's really interesting.   A你的工作是什么? B我是记者。  MDBG    Nǐ xǐhuān nǐ de gōngzuò ma? Shì de. Hěn yǒuqù. (also ""you yisi"")"
今天几月几日？	"今天几月几日？   MDBG    Jīntiān jǐ yuè jǐ rì?     English What's the date today? (literally ""today what month what day"")"
"What's the date today? (literally ""today what month what day"")"	"What's the date today? (literally ""today what month what day"")   今天几月几日？  MDBG    Jīntiān jǐ yuè jǐ rì?"
下个月是几月？	下个月是几月？   MDBG    Xià gè yuè shì jǐ yuè?     English What month is next month?
What month is next month?	What month is next month?   下个月是几月？  MDBG    Xià gè yuè shì jǐ yuè?
今天天气很好。	今天天气很好。   MDBG    jīntiān tiānqì hěn hǎo.     English The weather is very good today.
The weather is very good today.	The weather is very good today.   今天天气很好。  MDBG    jīntiān tiānqì hěn hǎo.
天气这么好。	天气这么好。   MDBG    Tiānqì zhème hǎo.     English The weather is just so nice.
The weather is just so nice.	The weather is just so nice.   天气这么好。  MDBG    Tiānqì zhème hǎo.
你今天忙吗？	你今天忙吗？   MDBG    nǐ jīntiān máng ma?     English Are you busy today?
Are you busy today?	Are you busy today?   你今天忙吗？  MDBG    nǐ jīntiān máng ma?
这周我很忙。	这周我很忙。   MDBG    Zhè zhōu wǒ hěn máng. (also wo zhe zhou...)     English I'm very busy this week.
I'm very busy this week.	I'm very busy this week.   这周我很忙。  MDBG    Zhè zhōu wǒ hěn máng. (also wo zhe zhou...)
谁是郑先生？	谁是郑先生？   MDBG    Shéi shì Zhèng xiānsheng?     English Who is Mr. Zheng?
Who is Mr. Zheng?	Who is Mr. Zheng?   谁是郑先生？  MDBG    Shéi shì Zhèng xiānsheng?
郑先生为什么那么做？	郑先生为什么那么做？   MDBG    Zhèng xiānsheng wèishénme nàme zuò?     English Why did Mr. Zheng do that?
Why did Mr. Zheng do that?	Why did Mr. Zheng do that?   郑先生为什么那么做？  MDBG    Zhèng xiānsheng wèishénme nàme zuò?
这周我一直在工作。	这周我一直在工作。   MDBG    zhè zhōu wǒ yīzhí zài gōngzuò.     English I worked continuously this week.
I worked continuously this week.	I worked continuously this week.   这周我一直在工作。  MDBG    zhè zhōu wǒ yīzhí zài gōngzuò.
我觉得你说的是真的。	我觉得你说的是真的。   MDBG    wǒ juéde nǐ shuō de shì zhēn de.     English I think what you say is true.
I think what you say is true.	I think what you say is true.   我觉得你说的是真的。  MDBG    wǒ juéde nǐ shuō de shì zhēn de.
她住在哪里？	她住在哪里？   MDBG    Tā zhùzài​ nǎli?     English Where does she live?
Where does she live?	Where does she live?   她住在哪里？  MDBG    Tā zhùzài​ nǎli?
你的朋友住哪里？	你的朋友住哪里？   MDBG    Nǐ de péngyou zhù nǎli?     English Where does your friend live?
Where does your friend live?	Where does your friend live?   你的朋友住哪里？  MDBG    Nǐ de péngyou zhù nǎli?
我不懂中文。	我不懂中文。   MDBG    Wǒ bù dǒng Zhōngwén.     English I don't understand Chinese.
I don't understand Chinese.	I don't understand Chinese.   我不懂中文。  MDBG    Wǒ bù dǒng Zhōngwén.
我不会写中文。	我不会写中文。   MDBG    Wǒ bù huì xiě Zhōngwén.     English I do not know how to write Chinese.
I do not know how to write Chinese.	I do not know how to write Chinese.   我不会写中文。  MDBG    Wǒ bù huì xiě Zhōngwén.
她教中文。	她教中文。   MDBG    Tā jiāo Zhōngwén.     English She teaches Chinese.
She teaches Chinese.	She teaches Chinese.   她教中文。  MDBG    Tā jiāo Zhōngwén.
我教中文。	我教中文。   MDBG    Wǒ jiāo Zhōngwén.     English I teach Chinese.
I teach Chinese.	I teach Chinese.   我教中文。  MDBG    Wǒ jiāo Zhōngwén.
我的朋友教中文。	我的朋友教中文。   MDBG    Wǒ de péngyou jiāo Zhōngwén.     English My friend teaches Chinese.
My friend teaches Chinese.	My friend teaches Chinese.   我的朋友教中文。  MDBG    Wǒ de péngyou jiāo Zhōngwén.
当然可以！	当然可以！   MDBG    Dāngrán kěyǐ.     English Of course it's okay.
Of course it's okay.	Of course it's okay.   当然可以！  MDBG    Dāngrán kěyǐ.
A你要学吗? B当然要学。	A你要学吗? B当然要学。   MDBG    Nǐ rènshi hànzì ma? Wǒ bú rènshi.     English Do you know Chinese characters? I don't know them.
Do you know Chinese characters? I don't know them.	Do you know Chinese characters? I don't know them.   A你要学吗? B当然要学。  MDBG    Nǐ rènshi hànzì ma? Wǒ bú rènshi.
你在干什么？	你在干什么？   MDBG    Nǐ zài gàn shénme?     English What are you doing?
What are you doing?	What are you doing?   你在干什么？  MDBG    Nǐ zài gàn shénme?
他不喜欢他的同学们。	他不喜欢他的同学们。   MDBG    Tā bù xǐhuan tā de tóngxuémen.     English He doesn't like his classmates.
He doesn't like his classmates.	He doesn't like his classmates.   他不喜欢他的同学们。  MDBG    Tā bù xǐhuan tā de tóngxuémen.
我们是同学。	我们是同学。   MDBG    wǒmen shì tóngxué.     English We're classmates.
We're classmates.	We're classmates.   我们是同学。  MDBG    wǒmen shì tóngxué.
我的同学没有钱。	我的同学没有钱。   MDBG    Wǒ de tóngxué méi yǒu qián.     English My classmate doesn't have any money.
My classmate doesn't have any money.	My classmate doesn't have any money.   我的同学没有钱。  MDBG    Wǒ de tóngxué méi yǒu qián.
最后她没有来。	最后她没有来。   MDBG    zuìhòu tā méi yǒu lái.     English In the end, she didn't come.
In the end, she didn't come.	In the end, she didn't come.   最后她没有来。  MDBG    zuìhòu tā méi yǒu lái.
请问,你有手机吗？	请问,你有手机吗？   MDBG    Qǐngwèn, nǐ yǒu shǒujī ma?     English Excuse me, do you have a cell phone?
Excuse me, do you have a cell phone?	Excuse me, do you have a cell phone?   请问,你有手机吗？  MDBG    Qǐngwèn, nǐ yǒu shǒujī ma?
你有手机吗？	你有手机吗？   MDBG    Nǐ yǒu shǒujī ma?     English Do you have a cell phone?
Do you have a cell phone?	Do you have a cell phone?   你有手机吗？  MDBG    Nǐ yǒu shǒujī ma?
你的手机在哪里？	你的手机在哪里？   MDBG    Nǐ de shǒujī zài nǎli?     English Where is your cell phone?
Where is your cell phone?	Where is your cell phone?   你的手机在哪里？  MDBG    Nǐ de shǒujī zài nǎli?
这是手机。	这是手机。   MDBG    Zhè shì shǒujī.     English This is a cell phone.
This is a cell phone.	This is a cell phone.   这是手机。  MDBG    Zhè shì shǒujī.
手机在哪里？	手机在哪里？   MDBG    Shǒujī zài nǎli?     English Where is the cell phone?
Where is the cell phone?	Where is the cell phone?   手机在哪里？  MDBG    Shǒujī zài nǎli?
我有手机。	我有手机。   MDBG    Wǒ yǒu shǒujī.     English I have a cell phone.
I have a cell phone.	I have a cell phone.   我有手机。  MDBG    Wǒ yǒu shǒujī.
请问,学校在哪里？	请问,学校在哪里？   MDBG    Qǐngwèn, xuéxiào zài nǎli?     English Excuse me, where is the school?
Excuse me, where is the school?	Excuse me, where is the school?   请问,学校在哪里？  MDBG    Qǐngwèn, xuéxiào zài nǎli?
哪里可以买手机？	哪里可以买手机？   MDBG    Nǎli kěyǐ mǎi shǒujī?     English Where can I buy a cell phone?
Where can I buy a cell phone?	Where can I buy a cell phone?   哪里可以买手机？  MDBG    Nǎli kěyǐ mǎi shǒujī?
我买不起那个。	我买不起那个。   MDBG    wǒ mǎibùqǐ nà ge.     English I can't afford to buy that.
I can't afford to buy that.	I can't afford to buy that.   我买不起那个。  MDBG    wǒ mǎibùqǐ nà ge.
你可以买你喜欢的那个，而不是两个都买。	你可以买你喜欢的那个，而不是两个都买。   MDBG    nǐ kěyǐ mǎi nǐ xǐhuān de nà ge, ér bù shì liǎng ge dōu mǎi.     English You can buy whichever you like, but not both.
You can buy whichever you like, but not both.	You can buy whichever you like, but not both.   你可以买你喜欢的那个，而不是两个都买。  MDBG    nǐ kěyǐ mǎi nǐ xǐhuān de nà ge, ér bù shì liǎng ge dōu mǎi.
我们回家了。	我们回家了。   MDBG    Wǒmen huíjiā le.     English We've returned home.
We've returned home.	We've returned home.   我们回家了。  MDBG    Wǒmen huíjiā le.
他几点回家？	他几点回家？   MDBG    Tā jǐdiǎn huí jiā?     English What time is he going back home?
What time is he going back home?	What time is he going back home?   他几点回家？  MDBG    Tā jǐdiǎn huí jiā?
我可以回家吗？	我可以回家吗？   MDBG    Wǒ kěyǐ huí jiā ma?     English Can I go home?
Can I go home?	Can I go home?   我可以回家吗？  MDBG    Wǒ kěyǐ huí jiā ma?
她可以回家。	她可以回家。   MDBG    Tā kěyǐ huí jiā.     English She can return home.
She can return home.	She can return home.   她可以回家。  MDBG    Tā kěyǐ huí jiā.
你几点回家？	你几点回家？   MDBG    Nǐ jǐdiǎn huí jiā?     English What time are you going home?
What time are you going home?	What time are you going home?   你几点回家？  MDBG    Nǐ jǐdiǎn huí jiā?
我想讲几句话。	我想讲几句话。   MDBG    Wǒ xiǎng jiǎng jǐ jù huà. (also shuo = informal)     English I want to say a few words.
I want to say a few words.	I want to say a few words.   我想讲几句话。  MDBG    Wǒ xiǎng jiǎng jǐ jù huà. (also shuo = informal)
你的大学大吗？	你的大学大吗？   MDBG    Nǐ de dàxué dà ma?     English Is your university big?
Is your university big?	Is your university big?   你的大学大吗？  MDBG    Nǐ de dàxué dà ma?
他什么时候上大学？	他什么时候上大学？   MDBG    Tā shénme shíhòu shàng dàxué?     English When will he go to university?
When will he go to university?	When will he go to university?   他什么时候上大学？  MDBG    Tā shénme shíhòu shàng dàxué?
我今天花了很多钱。	我今天花了很多钱。   MDBG    Wǒ jīntiān huā le hěn duō qián.     English I spent a lot of money today.
I spent a lot of money today.	I spent a lot of money today.   我今天花了很多钱。  MDBG    Wǒ jīntiān huā le hěn duō qián.
妈妈很忙。	妈妈很忙。   MDBG    Māma hěn máng.     English My mom is very busy.
My mom is very busy.	My mom is very busy.   妈妈很忙。  MDBG    Māma hěn máng.
“是谁？”“是你妈妈。”	“是谁？”“是你妈妈。”   MDBG    shì shéi? shì nǐ māma.     English Who is it? It's your mom.
